StockCode,ds,yhat,yhat_lower,yhat_upper
20616,2012-05-31,-1.605707667044537,-18.506531821689403,16.089775514986368
22753,2010-12-01,29.00359,-39.145601134046544,93.96147818515347
22753,2011-01-01,36.071621849315065,-34.44960943314263,106.52659959999882
22753,2011-02-01,43.139651983140205,-19.122098469304404,106.71548683939761
22753,2011-03-01,49.523680445786624,-19.732659029823164,119.73734928654429
22753,2011-04-01,56.59171023475298,-11.626103155191435,126.93915150325888
22753,2011-05-01,63.43173922986071,-1.3603232553208833,132.88865024656155
22753,2011-06-01,70.49977135714987,1.9870198981551555,135.94633147561748
22753,2011-07-01,77.33980200463625,7.243502905986825,142.8105873677044
22753,2011-08-01,84.40783441310688,16.184154776408686,152.13032483803923
22753,2011-09-01,91.47586750946601,29.519352444219983,156.0482883347843
22753,2011-10-01,98.31589896232313,32.20078214426728,167.8204014411453
22753,2011-11-01,105.3839314636088,39.547340020248534,170.6991694239455
22753,2011-12-01,112.22396291646592,46.47551946212542,183.33133274366529
22753,2011-12-31,119.06399436932305,56.22218217150898,187.60765826139385
22753,2012-01-31,126.13202687060871,53.44678788036872,186.73122202278205
22753,2012-02-29,132.74405727503725,62.82737105066653,197.72495548078598
22753,2012-03-31,139.81208977632295,74.87263381590401,211.12233305434376
22753,2012-04-30,146.65212122918007,75.59058556859127,212.36696135605428
22753,2012-05-31,153.72015373046574,91.3330489662207,224.07410330881015
79066K,2010-12-01,31.16161,-38.21373433830155,97.30295035946149
79066K,2011-01-01,35.53939568767123,-29.202341814591282,96.42247717295754
79066K,2011-02-01,39.91718136190576,-26.005605345852008,105.39271542678235
79066K,2011-03-01,43.87131036019258,-16.004602098191903,105.75799543852511
79066K,2011-04-01,48.24909604529197,-14.735043246795923,112.83876255959416
79066K,2011-05-01,52.48566282896604,-14.025912836130665,115.76810748652066
79066K,2011-06-01,56.86344850225377,-3.7760736744822725,123.20283062258798
79066K,2011-07-01,61.10001529168939,-3.0508640842622805,124.78609471321255
79066K,2011-08-01,65.47780097760132,3.2798250481183073,131.02064455732156
79066K,2011-09-01,69.85558666177663,9.925536504022574,135.3479541152343
79066K,2011-10-01,74.09215346331112,13.129919139041352,133.86724655494706
79066K,2011-11-01,78.46993915823008,13.7878884025149,138.21789594144633
79066K,2011-12-01,82.70650595976457,14.736364975437743,144.13242203129118
79066K,2011-12-31,86.94307276129905,27.82635590772968,151.82744843244058
79066K,2012-01-31,91.32085845621802,29.63617571946973,150.93260206524687
79066K,2012-02-29,95.41620636436802,30.50540891405213,157.2178473198499
79066K,2012-03-31,99.79399205928699,36.278860837706404,165.79612160839918
79066K,2012-04-30,104.03055886082147,42.09245052903181,168.22591313575907
79066K,2012-05-31,108.40834455574043,42.472612044566745,172.232558670489
22794,2010-12-01,33.773256,28.750543514049927,39.34585461549451
22794,2011-01-01,31.954478695890412,26.376379525933775,37.238361292444445
22794,2011-02-01,30.13570139359821,24.633972190887427,35.48566132475872
22794,2011-03-01,28.492934797126296,23.12846002073205,33.892401775618225
22794,2011-04-01,26.67415749363019,21.448228081748688,32.091345733384145
22794,2011-05-01,24.91405042507106,19.643844701751725,30.054611167952675
22794,2011-06-01,23.09527311935444,17.736228976249638,28.75200740814083
22794,2011-07-01,21.335166049552434,15.427111151977327,26.461396174625296
22794,2011-08-01,19.51638874569685,13.77263429091388,24.956450944268745
22794,2011-09-01,17.697611443079275,12.524517091371408,23.30122819552359
22794,2011-10-01,15.937504377613942,10.303382197883328,21.346964588585866
22794,2011-11-01,14.1187270766331,8.769824128746327,19.619107287268285
22794,2011-12-01,12.358620011167767,6.931193939020236,17.32294485466049
22794,2011-12-31,10.598512945702435,4.940403607602928,16.125075036088433
22794,2012-01-31,8.77973564472159,3.382399962813323,13.95272940756292
22794,2012-02-29,7.0782988147717685,1.630524584298803,12.441180817573617
22794,2012-03-31,5.259521513790924,-0.5234883353348349,10.676356725170642
22794,2012-04-30,3.4994144483255956,-2.310729027794973,8.929778462885018
22794,2012-05-31,1.680637147344755,-3.4728931125086158,6.995815212250027
22592,2010-12-01,10.4280098,-52.37079000093486,70.94475840666162
22592,2011-07-01,63.39327839178082,-0.24995746393628793,128.12087110436426
22592,2011-08-01,71.13819974162458,5.787465402071116,132.79472808477232
22592,2011-09-01,78.8831210933841,13.348468191245832,143.46502252839463
22592,2011-10-01,86.3782062742419,20.387536996481458,149.0199427855505
22592,2011-11-01,94.12312762933986,29.691945401861368,156.23016323883476
22592,2011-12-01,101.61821281169271,34.232129053347236,166.87663357956876
22592,2011-12-31,109.1132979940456,44.83595387041602,176.6478080678878
22592,2012-01-31,116.85821934914352,49.428511779621985,183.9326146532367
22592,2012-02-29,124.10346835875129,64.20504270824276,188.0931228229053
22592,2012-03-31,131.84838971384926,67.81499223015278,197.1033840086161
22592,2012-04-30,139.34347489620208,74.7567643502675,205.74093313973097
22592,2012-05-31,147.08839625130003,81.54052466305001,211.36861714902977
84352,2010-12-01,8.13378,4.898746955433426,11.257841078088596
84352,2011-01-01,7.5948986277372255,4.468231033171657,10.807464517448135
84352,2011-05-01,5.5089062138851945,2.303339718000377,8.806039260258867
84352,2011-07-01,4.448526737717687,1.2746098886826327,7.792291970859978
84352,2011-08-01,3.9096453649682426,0.7439837573802386,7.186235189583074
84352,2011-09-01,3.370763992218798,0.3356603513492843,6.370574761142612
84352,2011-09-30,2.866649159646736,-0.12858171078721975,6.059532828408585
84352,2011-10-31,2.327767786897292,-0.7493487892125881,5.465213763148944
84352,2011-11-30,1.8062696842365393,-1.476898697725051,5.166434856883984
84352,2011-12-31,1.2673883114870934,-1.916288613781354,4.164006586411725
84352,2012-01-31,0.7285069387376488,-2.3904971647082935,4.124043954432994
84352,2012-02-29,0.2243921061655878,-3.078425306329255,3.498896214783785
22795,2010-12-01,103.19634,54.152895091616294,156.37659682421858
22795,2011-01-01,102.70543300273972,49.83189567660515,157.62102747024656
22795,2011-02-01,102.21452600735437,48.9255726656072,154.4409690383109
22795,2011-05-01,100.80514786873562,47.65284260890649,151.48853031473345
22795,2011-06-01,100.31424087963637,45.471136886697685,154.0465684692262
22795,2011-07-01,99.83916959998142,48.409838939328715,154.28917443132912
22795,2011-08-01,99.34826261361982,49.22692790266262,150.90639770239463
22795,2011-09-01,98.85735562846133,44.84217716826446,151.78523630495056
22795,2011-10-01,98.38228435504132,43.346291266267976,151.52062874324267
22795,2011-11-01,97.89137737250729,44.85659707389757,151.6739550405368
22795,2011-12-01,97.41630609908727,46.636004800931374,151.13932909441036
22795,2011-12-31,96.94123482566722,42.40500382419929,148.41553703266655
22795,2012-01-31,96.4503278431332,40.837766622850175,147.98205878827574
22795,2012-02-29,95.99109227882717,42.583035220232354,150.55618612689773
22795,2012-03-31,95.50018529629314,40.820097754587685,152.15903755340554
22795,2012-04-30,95.02511402287311,46.829529549299636,151.08319538487288
22795,2012-05-31,94.53420704033908,40.64098481623761,148.27860157839024
22278,2010-12-01,21.661548,4.362993519433034,37.43798693007867
22278,2011-02-01,21.226890969863014,5.469492597164198,35.8172686301694
22278,2011-03-01,21.030594167052527,6.059458818157968,36.92693022079471
22278,2011-04-01,20.81326554958296,4.219057187933424,35.554601728105396
22278,2011-05-01,20.602947452163612,6.197660072710018,36.396513836429875
22278,2011-06-01,20.385618803206878,4.328759501827876,36.18753239116205
22278,2011-07-01,20.175300740356285,4.729944098516542,36.97755531220241
22278,2011-08-01,19.957972002452895,5.381874009628747,35.405054754117025
22278,2011-09-01,19.74039534821553,4.909839942030878,35.37186929767489
22278,2011-10-01,19.52983734407106,3.733079509994441,34.27815172679449
22278,2011-11-01,19.31226073978844,4.042559225793667,36.11860859107719
22278,2011-12-01,19.101702735643965,3.812678464269025,35.0425533739515
22278,2011-12-31,18.89114473149949,3.184128217475559,34.4036518079737
22278,2012-01-31,18.67356812721687,2.535811448660765,33.629283256749225
22278,2012-02-29,18.47002872321055,2.4848967266317064,34.26602780814513
22278,2012-03-31,18.252452118927927,3.667295189079838,33.273018451770604
22278,2012-04-30,18.041894114783457,2.7484451817339703,34.6118286296545
22278,2012-05-31,17.824317510500833,2.190062075781023,32.35384096535232
84884A,2010-12-01,38.470416,23.7274374046503,52.6477068597107
84884A,2011-01-01,35.67073788493151,20.956137536819185,51.31230680665779
84884A,2011-02-01,32.8710597710007,17.8634596612895,46.69866584256133
84884A,2011-03-01,30.342318247711663,15.54200905229586,44.581318514970846
84884A,2011-04-01,27.542640132073366,11.4573367049468,42.99314521499328
84884A,2011-05-01,24.83327421327597,9.685931182468405,39.792691097224356
84884A,2011-06-01,22.033596095876597,7.355035371868289,35.846197643359226
84884A,2011-07-01,19.324230177137586,4.803430718440775,34.14107417250013
84884A,2011-08-01,16.524552061075184,2.2342665608420003,31.95360984893331
84884A,2011-09-01,13.724873945146744,-1.4843594329877017,28.0247485836359
84884A,2011-10-01,11.015508025761902,-5.1036838325102405,25.906254182930347
84884A,2011-11-01,8.215829909064233,-7.047955511827221,22.7665299402575
84884A,2011-12-01,5.506463989679396,-10.31275835219206,20.823712431311275
84884A,2011-12-31,2.7970980702945543,-12.52137948021752,18.63457194319729
84884A,2012-01-31,-0.0025800464031142667,-14.592312801888179,13.826397554809402
84884A,2012-02-29,-2.6216337684751245,-17.738305261602303,10.922162524142804
84884A,2012-03-31,-5.421311885172793,-20.97978907553405,9.34234031848838
84884A,2012-04-30,-8.130677804557624,-22.811239050706103,7.0574616596292765
84884A,2012-05-31,-10.930355921255293,-26.47838838836749,4.437158369949408
51014C,2010-12-01,-15.359358600000002,-229.92525286180233,196.02444955784182
51014C,2011-01-01,19.40869776986301,-182.96914207177875,225.1486743962321
51014C,2011-02-01,54.176754143950305,-148.36715063209368,253.79677327980437
51014C,2011-03-01,85.58015990372576,-117.05857366669538,291.29648091438725
51014C,2011-04-01,120.34821627538487,-83.024945120866,318.26717013189324
51014C,2011-05-01,153.99472244476212,-47.76263125046774,358.44144966846847
51014C,2011-06-01,188.76277882411605,-25.521360581587473,397.832944886545
51014C,2011-07-01,222.40928500177128,32.09943721774574,431.040272736539
51014C,2011-08-01,257.1773413830372,67.39758329660586,453.02960745689506
51014C,2011-09-01,291.94539776370715,75.57345306472756,490.09782668936975
51014C,2011-10-01,325.591903939357,119.13932276893968,526.0267318845555
51014C,2011-11-01,360.35996032086183,148.8771149891633,567.9489228194432
51014C,2011-12-01,394.0064664965117,197.08326011217463,598.2591336871048
51014C,2011-12-31,427.65297267216164,239.6872558189351,625.9494726176117
51014C,2012-01-31,462.4210290536664,255.68010584987024,663.7782490079348
51014C,2012-02-29,494.94598502346133,294.4238252581702,695.0937795711675
51014C,2012-03-31,529.7140414049661,329.60194730204773,739.7346974781971
51014C,2012-04-30,563.360547580616,358.7512266134088,762.5171195466281
51014C,2012-05-31,598.1286039621208,380.97563507744627,804.0555428745871
51014L,2010-12-01,26.4474057,-95.90574103706116,147.8087561378833
51014L,2011-01-01,47.441045984931506,-75.53069603652392,158.79624493159545
51014L,2011-02-01,68.43468627124004,-43.95104429860525,191.60823889089426
51014L,2011-03-01,87.39668394566382,-40.21739561429956,210.1581436712465
51014L,2011-04-01,108.39032423315747,-17.05227010239409,221.26931561060357
51014L,2011-05-01,128.7067503126326,12.125146841816136,249.89994107601433
51014L,2011-06-01,149.70039059410698,31.565778447037182,270.0618267725868
51014L,2011-07-01,170.01681666785285,51.59056262622026,289.4451970975147
51014L,2011-08-01,191.0104569408893,67.78540614994654,313.0856781641557
51014L,2011-09-01,212.0040972202965,86.93310501385255,330.7084892234924
51014L,2011-10-01,232.32052329791878,115.22631336449959,354.6697537880141
51014L,2011-11-01,253.3141635781285,127.95813379727714,371.9905014145519
51014L,2011-12-01,273.6305896557508,158.71046297393352,392.9787050493021
51014L,2011-12-31,293.9470157333731,171.12512099651505,414.6948413956418
51014L,2012-01-31,314.9406560135828,198.45735933149336,445.502751867687
51014L,2012-02-29,334.5798678886177,215.7835533116601,452.89373770858487
51014L,2012-03-31,355.57350816882735,231.88044272675742,477.00448581182746
51014L,2012-04-30,375.8899342464497,249.91607698689685,493.26193642896436
51014L,2012-05-31,396.88357452665934,275.5061037121344,521.6326442141295
51014A,2010-12-01,-28.5798016,-271.65821594886074,209.2032694333484
51014A,2011-01-01,23.573666191780816,-230.4850667663035,280.1240770169222
51014A,2011-02-01,75.72713396758081,-177.4936163458564,321.4220896533597
51014A,2011-03-01,122.833491961522,-127.73623347680976,380.6730247978341
51014A,2011-04-01,174.98695974851765,-92.14371781998865,419.4084956421808
51014A,2011-05-01,225.45805760147982,-26.500758012887815,489.15810843833555
51014A,2011-06-01,277.6115253858772,14.98700213549834,537.2817771094564
51014A,2011-07-01,328.0826232295336,71.7933226812922,568.8240729194453
51014A,2011-08-01,380.2360910085473,127.2727680691929,608.0595906683909
51014A,2011-09-01,432.3895587726345,196.2947192061052,682.9390384748491
51014A,2011-10-01,482.86065661099883,231.19007860938805,732.3351962177823
51014A,2011-11-01,535.0141243773086,273.4789351898028,783.3844020034446
51014A,2011-12-01,585.485222215673,303.71822543828614,834.2899208312889
51014A,2011-12-31,635.9563200540374,367.85042303304255,882.8606566833356
51014A,2012-01-31,688.1097878203473,440.2105328626315,948.5990109238946
51014A,2012-02-29,736.8985157307662,451.9323267031838,994.3049748376342
51014A,2012-03-31,789.0519834970761,535.3159678966001,1043.407736360071
51014A,2012-04-30,839.5230813354405,593.4640116923745,1085.7165897897396
51014A,2012-05-31,891.6765491017502,642.0122856005788,1143.856294266468
22366,2010-12-01,35.522716,-30.39555493528031,97.85759469790602
22366,2011-01-01,38.92510375890411,-23.847923579511836,104.73888752714878
22366,2011-02-01,42.32749151648148,-22.02602606493578,104.55039000160706
22366,2011-03-01,45.400615941090386,-18.938322909322633,109.6053826378103
22366,2011-04-01,48.803003695349204,-14.712090130221693,114.86060775651366
22366,2011-05-01,52.09563700599928,-11.290957109110183,113.27242181744424
22366,2011-06-01,55.498024762084476,-6.118522122313401,117.65430031478412
22366,2011-07-01,58.79065807556339,-7.586349283021303,115.94804367688319
22366,2011-08-01,62.19304583295886,-6.863524861478263,123.69384663138976
22366,2011-09-01,65.59543359110121,-3.816062186794131,125.38586336857533
22366,2011-10-01,68.88806690519415,3.062162706950865,134.95277760202453
22366,2011-11-01,72.2904546630902,8.548657555153813,134.42724720849964
22366,2011-12-01,75.58308797718314,13.777356456323865,139.31133236178505
22366,2011-12-31,78.87572129127611,15.11454835312998,141.47913310398616
22366,2012-01-31,82.27810904917214,18.393454390409868,150.0493634548091
22366,2012-02-29,85.460987919462,23.000508600009898,151.7413399610122
22366,2012-03-31,88.86337567735804,24.365186816922073,155.667157533901
22366,2012-04-30,92.15600899145099,27.780546320627856,152.33958442851193
22366,2012-05-31,95.55839674934703,35.13856290102751,161.29491485588173
22876,2010-12-01,11.523042,6.766471274524055,16.309671004411193
22876,2011-02-01,9.577444748971194,4.952341251207252,14.717617991010341
22876,2011-03-01,8.698787926552564,3.809653350796225,13.735910986757226
22876,2011-04-01,7.725989302598815,2.673753151964171,12.504276647322884
22876,2011-06-01,5.811772663474697,1.099108363827589,11.023690290290961
22876,2011-07-01,4.870354642574246,-0.4615324035946739,9.726937835016082
22876,2011-08-01,3.8975560209771145,-1.094465956527084,9.030664716716242
22876,2011-08-31,2.956138000076663,-1.9573934708891287,7.7268570601793165
22876,2011-09-30,2.014719979176214,-2.8302543714920887,7.2214120974007425
22876,2011-10-31,1.0419213575790813,-3.926006787087567,5.978469392130325
22876,2011-11-30,0.10050333667863065,-4.990702591589025,4.976823362894624
22876,2011-12-31,-0.8722952849185018,-5.5026753219652695,4.334573851059896
22876,2012-01-31,-1.8450939065156324,-6.9211052482260165,3.3554536257262932
48111,2010-12-01,48.676137999999995,-118.61758783250107,203.8951551797686
48111,2011-01-01,54.848257704109585,-115.61706077164143,225.51846889402609
48111,2011-02-01,61.020377442653974,-105.18095464694024,216.88782932911667
48111,2011-03-01,66.59519529813883,-94.85487730435086,233.84387294286557
48111,2011-04-01,72.7673150547109,-93.35880022316314,234.39349849642977
48111,2011-05-01,78.74033416788573,-81.73148039955191,241.38096943595536
48111,2011-06-01,84.91245389861413,-79.53015608552627,236.3935804558763
48111,2011-07-01,90.8854730060157,-67.20749810880757,256.44600188964336
48111,2011-08-01,97.0575927556196,-46.31041104492551,254.90911204067044
48111,2011-09-01,103.22971252102619,-75.01684775896803,266.4634006228098
48111,2011-10-01,109.20273163861778,-41.674908547686265,276.93520754181407
48111,2011-11-01,115.3748513934624,-46.824691404461014,276.623552352162
48111,2011-12-01,121.34787051105397,-32.27655819936136,284.7176518521185
48111,2011-12-31,127.32088962864556,-37.919846195088766,281.39792691686023
48111,2012-01-31,133.49300938349018,-28.107422178906432,303.5095257715919
48111,2012-02-29,139.2669278638287,-20.74608436804197,294.2050503163092
48111,2012-03-31,145.43904761867333,-10.646203399151563,307.36478475626876
48111,2012-04-30,151.41206673626488,-14.313533452339696,312.95961412238
48111,2012-05-31,157.58418649110953,6.045701856749405,316.5415278532914
22847,2010-12-01,55.342749999999995,-1.008511713411164,109.74142502190637
22847,2011-01-01,57.879342410958905,5.837237015843518,112.63005276095585
22847,2011-02-01,60.41593485165339,5.794438306330385,115.82375166313727
22847,2011-04-01,65.24364306261923,11.814482223419835,118.86639781250145
22847,2011-05-01,67.69840992021244,8.226705512497672,121.86121336853326
22847,2011-06-01,70.23500233676911,18.431075844268527,125.35353192844227
22847,2011-07-01,72.68976915343254,20.737129064976727,126.81134522051522
22847,2011-08-01,75.22636154758382,20.131266311426202,129.6547740526222
22847,2011-09-01,77.76295397302528,23.098081325920706,128.6553327046752
22847,2011-10-01,80.2177208309876,28.136967849910103,133.2251111964337
22847,2011-11-01,82.75431325088202,24.947615129349046,133.86296974275476
22847,2011-12-01,85.20908010884436,26.957287061300665,137.09591144510114
22847,2011-12-31,87.66384696680669,33.47074977603389,143.06374969862597
22847,2012-01-31,90.2004393867011,34.083981087058206,146.16800842609126
22847,2012-02-29,92.57338068273138,36.836931703096134,147.26088221652648
22847,2012-03-31,95.10997310262579,40.37113470069193,151.00644862724926
22847,2012-04-30,97.56473996058813,44.28362305439545,149.02263441141392
22847,2012-05-31,100.10133238048252,48.75175979838717,155.11179647431598
22846,2010-12-01,50.43574,22.87538117949628,80.70084340543494
22846,2011-01-01,50.04225859671233,21.786999211523195,78.39686856752544
22846,2011-02-01,49.64877719276034,20.722388852029486,79.3873849290573
22846,2011-03-01,49.29337463544099,21.008307852270416,78.3877385296848
22846,2011-04-01,48.89989323502556,19.708231162767287,77.38172264689034
22846,2011-05-01,48.519104781257546,20.333361560153126,77.08718313667491
22846,2011-06-01,48.12562338063416,19.55699693563433,77.58598470851824
22846,2011-07-01,47.744834930258044,18.25555956242295,75.25268158060551
22846,2011-08-01,47.35135353057436,18.38518895883418,78.05136818629573
22846,2011-09-01,46.95787213026762,16.149900137396155,74.06821913228322
22846,2011-10-01,46.57708367600269,15.383440975616777,74.84786297139648
22846,2011-11-01,46.18360227326227,16.73618585230746,74.2162350592496
22846,2011-12-01,45.80281381899733,17.96328729744226,75.46900829551855
22846,2011-12-31,45.4220253647324,14.800346279353862,72.58305850896294
22846,2012-01-31,45.028543961991964,16.850602137658132,74.55501859446889
22846,2012-02-29,44.66044845620253,16.98812218718618,74.5406556762769
22846,2012-03-31,44.2669670534621,13.81435420512368,73.7560783823239
22846,2012-04-30,43.88617859919718,12.941020552424227,72.20356585618751
22846,2012-05-31,43.492697196456746,15.644163958982833,73.24334350948477
22402,2010-12-01,39.50228,-76.25640143187032,155.12157724704073
22402,2011-01-01,55.39083960547946,-65.52618465454228,173.30462252248654
22402,2011-02-01,71.27939921625544,-45.15500545598151,185.5002837264931
22402,2011-03-01,85.63035628713497,-19.037978178024353,210.4853736129434
22402,2011-04-01,101.51891591067026,-10.30582143126965,216.07922306035167
22402,2011-05-01,116.89494134534725,5.563005850899691,241.69765965182688
22402,2011-06-01,132.7835009563153,20.76643299126767,257.2682349485398
22402,2011-07-01,148.15952639413877,30.310010308229746,266.92329201951344
22402,2011-08-01,164.04808600823006,49.00882498343532,278.2060828957861
22402,2011-09-01,179.93664561772582,65.53637095022245,300.92997575505126
22402,2011-10-01,195.31267105746136,76.24035860407277,310.05704862709945
22402,2011-11-01,211.20123067852137,82.18682978403744,318.6454222569311
22402,2011-12-01,226.57725611825686,108.91809074866684,343.74239037987877
22402,2011-12-31,241.9532815579924,132.94573271483148,359.77564247125116
22402,2012-01-31,257.84184117905244,149.30677543405372,383.1774718871764
22402,2012-02-29,272.7053324374634,160.10305391681962,387.2069270599582
22402,2012-03-31,288.5938920585234,170.66982980112056,409.8105651636862
22402,2012-04-30,303.96991749825895,184.90391573139405,415.47336637075966
22402,2012-05-31,319.858477119319,205.18567571258987,433.32772707985896
22400,2010-12-01,11.948436599999999,-116.492130634148,132.12376250305368
22400,2011-01-01,28.104819983561644,-103.87935141216718,152.65582885124965
22400,2011-02-01,44.261203364442515,-93.10210855723447,174.43368954112515
22400,2011-03-01,58.85406577417664,-56.390696441242945,189.7349523955437
22400,2011-04-01,75.01044915487795,-50.24843852212237,196.41707248544563
22400,2011-05-01,90.6456588800367,-38.72075236457398,215.45665777748292
22400,2011-06-01,106.8020422595052,-17.26158878651536,231.94394827616782
22400,2011-07-01,122.43725198016098,-0.8882694294579642,254.72550067995053
22400,2011-08-01,138.59363535921608,16.434782619977664,263.3121542958974
22400,2011-09-01,154.75001873446485,35.745715470364274,292.9540179637275
22400,2011-10-01,170.38522845299724,53.11974857008593,302.7345181578476
22400,2011-11-01,186.54161182881398,62.3982754579284,321.1478051752066
22400,2011-12-01,202.17682154734632,77.25172685407416,328.20920904447877
22400,2011-12-31,217.8120312658787,90.49753434958264,332.8320476362795
22400,2012-01-31,233.96841464169546,119.8510061142193,372.8350706647613
22400,2012-02-29,249.0824507029434,116.75862152239294,373.0747727942153
22400,2012-03-31,265.23883407876014,136.74830020397656,388.11598584354704
22400,2012-04-30,280.8740437972925,158.13611100353336,405.8701444641338
22400,2012-05-31,297.0304271731093,168.826367811099,416.28896682477387
22399,2010-12-01,160.749795,72.91704508846365,242.58887096073076
22399,2011-01-01,148.35750126027398,66.88341874022785,228.82208463452739
22399,2011-02-01,135.96520751061465,56.48631042149384,214.46468417077847
22399,2011-03-01,124.77216800228813,48.054038676700074,207.41138536774204
22399,2011-04-01,112.37987427115807,27.69387670092821,197.1688512435434
22399,2011-05-01,100.38733193931003,13.715880476122237,179.0242965935825
22399,2011-06-01,87.99503819229044,12.425691187981498,168.44956841852488
22399,2011-07-01,76.00249586405972,-6.172363337898173,159.57147847877098
22399,2011-08-01,63.610202112122266,-17.05332699958213,145.66649675008537
22399,2011-09-01,51.21790836337904,-31.996958503347294,138.41990750963768
22399,2011-10-01,39.225366036521486,-44.18627738597563,119.64773711730793
22399,2011-11-01,26.833072298768677,-56.775742761953104,107.74959740726558
22399,2011-12-01,14.84052997191112,-69.95102932248784,98.1290100194505
22399,2011-12-31,2.847987645053536,-78.20210958387793,83.16779840118241
22399,2012-01-31,-9.544306092699243,-90.01876590346478,69.57538551632705
22399,2012-02-29,-21.137097008661573,-105.36131949933863,62.52948685076701
22399,2012-03-31,-33.52939074641435,-120.9117718866584,51.725560826597096
22399,2012-04-30,-45.52193307327191,-128.33336163707756,30.251008861724376
22399,2012-05-31,-57.91422681102472,-139.8188737757575,30.089533777156113
79302M,2010-12-01,16.481799,-11.009311958897946,42.635061677343074
79302M,2011-01-01,18.680164084931505,-7.1942779731479165,43.621159242178614
79302M,2011-02-01,20.878529169789708,-7.237849455310568,47.38937525168542
79302M,2011-03-01,22.86414924565393,-1.6209627345858821,50.473023101887215
79302M,2011-04-01,25.062514328650302,-0.9418638632309189,52.73560918945918
79302M,2011-06-01,29.388329492026607,3.2954342284024465,58.396840716616126
79302M,2011-07-01,31.515779573124558,4.792661950549858,58.29066743015995
79302M,2011-08-01,33.71414465720787,7.559176763803131,61.371674084796375
79302M,2011-09-01,35.91250974240442,10.403253010352774,64.92161909517415
79302M,2011-10-01,38.039959825214225,10.982296374424307,65.69684100792921
79302M,2011-11-01,40.23832491078435,13.529408434456617,66.49188917099663
79302M,2011-12-01,42.36577499359415,16.644096076645198,67.43003427598724
79302M,2011-12-31,44.49322507640395,18.184215352474688,70.4589774636219
79302M,2012-01-31,46.691590161974084,20.870799416064845,73.66069102007116
79302M,2012-02-29,48.748125242023555,22.76805130997939,73.08260681166644
79302M,2012-03-31,50.946490327593686,22.968800141923463,77.65084976951557
79302M,2012-04-30,53.07394041040348,27.062465515076635,79.26402936358397
79302M,2012-05-31,55.27230549597361,26.66613531818189,80.62088525584241
37446,2010-12-01,169.852592,128.43416711846433,213.3292052865634
37446,2011-01-01,157.91059568219174,117.77536346455989,200.8710924977919
37446,2011-02-01,145.96859937079267,106.76365195562286,190.9642172127005
37446,2011-03-01,135.1822801035769,95.53837804334852,178.99046662252417
37446,2011-04-01,123.24028382209117,85.6002196299775,165.52284531711928
37446,2011-05-01,111.6835132810395,70.07197947765472,152.83428270440132
37446,2011-06-01,99.74151706611593,58.99458836467709,141.5021481536888
37446,2011-07-01,88.18474649115667,49.442628779480124,132.36525847050328
37446,2011-08-01,76.24275025280605,35.43534567414269,115.75960807121315
37446,2011-09-01,64.30075406688175,19.16652071763748,108.28350160846618
37446,2011-10-01,52.74398354801061,10.126910058278504,92.71134090058014
37446,2011-11-01,40.80198734517711,-2.44641456419519,82.68371054299885
37446,2011-12-01,29.245216826305978,-11.390676201507,70.80020146452608
37446,2011-12-31,17.688446307434823,-23.40870196084347,59.41514037772089
37446,2012-01-31,5.7464501046013226,-36.435886579831276,46.62970097151728
37446,2012-02-29,-5.425094730307448,-47.1750252710666,38.35285025856328
37446,2012-03-31,-17.367090933140947,-56.747955596992455,25.66100461964794
37446,2012-04-30,-28.92386145201206,-73.13797669831278,14.237003487563024
37446,2012-05-31,-40.865857654845556,-80.39844420644242,1.15350234682437
37449,2010-12-01,64.377349,32.78871364780438,92.0872255073301
37449,2011-01-01,60.779030964383566,32.51483657422739,90.19641389677709
37449,2011-02-01,57.180712928449765,25.705746051151934,86.75714747581291
37449,2011-03-01,53.93061921875555,24.78569070164114,85.41645825466253
37449,2011-04-01,50.332301182214685,20.3993470613913,79.17248547159583
37449,2011-05-01,46.85005792057893,18.831486092707927,77.13537223069144
37449,2011-06-01,43.25173988435736,14.048538793297354,71.02303123254599
37449,2011-07-01,39.769496622907646,9.302169883125277,68.91146224939253
37449,2011-08-01,36.17117858674691,5.689585496186801,65.35378379809735
37449,2011-09-01,32.572860551791514,1.9264808872952728,63.71684873808149
37449,2011-10-01,29.090617291369785,0.3966598115786563,57.07570842753734
37449,2011-11-01,25.492299255600656,-6.121503829623476,56.91015770137877
37449,2011-12-01,22.010055995178917,-9.09321080293375,51.282441394232535
37449,2011-12-31,18.527812734757173,-9.03346032025372,51.865297413328044
37449,2012-01-31,14.929494698988044,-14.210667994225918,45.45258533715868
37449,2012-02-29,11.563326213913696,-20.07788790114059,41.82081789597643
37449,2012-03-31,7.965008178144567,-22.895172386419695,37.7707656072311
37449,2012-04-30,4.482764917722833,-25.424623509364974,34.06401529297156
37449,2012-05-31,0.8844468819537141,-29.385809868796333,31.68843157344266
21231,2010-12-01,515.2729800000001,293.44470898254974,730.6101323818622
21231,2011-01-01,502.93887563835625,294.03704235215486,741.2588200067585
21231,2011-02-01,490.6047712714077,279.73414616978886,709.2706021667451
21231,2011-03-01,479.4642899100389,260.475396788346,704.5001021436818
21231,2011-04-01,467.13018554360093,240.7897495775626,699.9288064583358
21231,2011-05-01,455.1939555115353,228.56135392571696,685.6068128324622
21231,2011-06-01,442.85985114495173,226.29878315658016,672.2899845119713
21231,2011-07-01,430.9236211174576,224.31111967757775,652.3686217652062
